Id,firstName,lastName,salary,managerId
9208,Emp9208,L855,30824,61
9209,Emp9209,L263,70159,59
9210,Emp9210,L417,37050,32
9211,Emp9211,L845,59567,19
9212,Emp9212,L309,68421,98
9213,Emp9213,L954,47268,101
9214,Emp9214,L370,48903,24
9215,Emp9215,L664,82076,12
9216,Emp9216,L148,74868,2
9217,Emp9217,L220,65373,24
9218,Emp9218,L85,48601,97
9219,Emp9219,L936,32230,94
9220,Emp9220,L279,69988,75
9221,Emp9221,L844,88468,95
9222,Emp9222,L905,53631,61
9223,Emp9223,L632,32962,49
9224,Emp9224,L691,53937,27
9225,Emp9225,L657,76284,54
9226,Emp9226,L97,59445,41
9227,Emp9227,L482,83605,17
9228,Emp9228,L668,91029,11
9229,Emp9229,L838,69335,78
9230,Emp9230,L571,33159,93
9231,Emp9231,L138,65435,87
9232,Emp9232,L848,77066,45
9233,Emp9233,L554,75974,75
9234,Emp9234,L392,34856,15
9235,Emp9235,L109,43933,17
9236,Emp9236,L684,44475,74
9237,Emp9237,L979,41916,41
9238,Emp9238,L825,86343,22
9239,Emp9239,L902,83032,70
9240,Emp9240,L720,67425,97
9241,Emp9241,L622,84214,94
9242,Emp9242,L491,86093,33
9243,Emp9243,L691,85220,66
9244,Emp9244,L220,90766,17
9245,Emp9245,L61,31267,49
9246,Emp9246,L539,65289,65
9247,Emp9247,L468,63923,40
9248,Emp9248,L524,60241,4
9249,Emp9249,L841,41609,57
9250,Emp9250,L113,34263,73
9251,Emp9251,L299,47121,63
9252,Emp9252,L448,69423,11
9253,Emp9253,L52,82909,6
9254,Emp9254,L755,99348,74
9255,Emp9255,L916,56424,99
9256,Emp9256,L623,46758,51
9257,Emp9257,L805,72734,26
9258,Emp9258,L286,65260,30
9259,Emp9259,L448,65444,66
9260,Emp9260,L968,35121,58
9261,Emp9261,L162,45370,65
9262,Emp9262,L588,99177,29
9263,Emp9263,L327,65955,53
9264,Emp9264,L192,49403,56
9265,Emp9265,L877,31275,92
9266,Emp9266,L68,51823,22
9267,Emp9267,L762,94443,26
9268,Emp9268,L962,49449,88
9269,Emp9269,L368,73103,2
9270,Emp9270,L900,57280,1
9271,Emp9271,L224,30259,98
9272,Emp9272,L22,32382,8
9273,Emp9273,L532,79401,71
9274,Emp9274,L813,68232,32
9275,Emp9275,L732,82862,96
9276,Emp9276,L246,44579,59
9277,Emp9277,L5,30440,79
9278,Emp9278,L534,41794,67
9279,Emp9279,L259,45612,16
9280,Emp9280,L818,30347,52
9281,Emp9281,L594,42103,3
9282,Emp9282,L582,49958,50
9283,Emp9283,L143,94811,31
9284,Emp9284,L957,89866,26
9285,Emp9285,L852,99721,95
9286,Emp9286,L592,90270,99
9287,Emp9287,L734,35862,95
9288,Emp9288,L10,74150,50
9289,Emp9289,L557,40774,39
9290,Emp9290,L436,92918,71
9291,Emp9291,L398,62105,34
9292,Emp9292,L52,33022,6
9293,Emp9293,L836,97508,77
9294,Emp9294,L701,58720,36
9295,Emp9295,L445,45563,32
9296,Emp9296,L741,62023,13
9297,Emp9297,L85,42598,58
9298,Emp9298,L904,41162,67
9299,Emp9299,L95,78415,41
9300,Emp9300,L266,73217,89
9301,Emp9301,L145,70507,65
9302,Emp9302,L997,32381,20
9303,Emp9303,L652,64049,25
9304,Emp9304,L13,38967,86
9305,Emp9305,L209,72459,47
9306,Emp9306,L245,66403,98
9307,Emp9307,L421,33928,53
9308,Emp9308,L330,79160,58
9309,Emp9309,L622,62818,74
9310,Emp9310,L596,65826,37
9311,Emp9311,L443,87883,52
9312,Emp9312,L734,37034,19
9313,Emp9313,L60,48081,13
9314,Emp9314,L903,32101,35
9315,Emp9315,L724,42006,18
9316,Emp9316,L520,49950,89
9317,Emp9317,L669,59162,18
9318,Emp9318,L458,67877,66
9319,Emp9319,L153,81259,1
9320,Emp9320,L35,99583,19
9321,Emp9321,L513,39178,45
9322,Emp9322,L269,72567,64
9323,Emp9323,L479,59805,18
9324,Emp9324,L653,55251,46
9325,Emp9325,L320,50941,53
9326,Emp9326,L353,89563,29
9327,Emp9327,L9,68621,3
9328,Emp9328,L164,42412,12
9329,Emp9329,L574,48283,99
9330,Emp9330,L719,73517,71
9331,Emp9331,L563,45229,14
9332,Emp9332,L429,39102,88
9333,Emp9333,L181,72908,81
9334,Emp9334,L579,32346,45
9335,Emp9335,L682,82111,37
9336,Emp9336,L905,34155,15
9337,Emp9337,L476,52661,8
9338,Emp9338,L57,64668,29
9339,Emp9339,L419,33084,55
9340,Emp9340,L88,46749,7
9341,Emp9341,L249,98468,72
9342,Emp9342,L470,41359,19
9343,Emp9343,L92,53039,4
9344,Emp9344,L926,46666,26
9345,Emp9345,L753,85996,73
9346,Emp9346,L360,41740,9
9347,Emp9347,L31,64667,17
9348,Emp9348,L733,79055,69
9349,Emp9349,L510,86280,2
9350,Emp9350,L770,72611,56
9351,Emp9351,L979,63888,29
9352,Emp9352,L391,36029,40
9353,Emp9353,L671,53292,40
9354,Emp9354,L451,84914,19
9355,Emp9355,L873,69301,29
9356,Emp9356,L846,33296,50
9357,Emp9357,L637,41549,14
9358,Emp9358,L243,30897,43
9359,Emp9359,L512,56864,47
9360,Emp9360,L317,94463,94
9361,Emp9361,L266,60785,20
9362,Emp9362,L572,85293,45
9363,Emp9363,L503,83717,11
9364,Emp9364,L174,51388,69
9365,Emp9365,L776,43311,41
9366,Emp9366,L696,46543,96
9367,Emp9367,L685,54021,59
9368,Emp9368,L464,30497,51
9369,Emp9369,L402,84828,66
9370,Emp9370,L829,80780,91
9371,Emp9371,L955,82453,45
9372,Emp9372,L877,47042,20
9373,Emp9373,L79,87924,36
9374,Emp9374,L873,87933,53
9375,Emp9375,L877,65332,66
9376,Emp9376,L301,92037,80
9377,Emp9377,L850,40553,60
9378,Emp9378,L164,37876,85
9379,Emp9379,L213,77396,82
9380,Emp9380,L38,84104,2
9381,Emp9381,L826,96880,14
9382,Emp9382,L513,93356,39
9383,Emp9383,L997,49080,39
9384,Emp9384,L241,71052,17
9385,Emp9385,L832,57456,35
9386,Emp9386,L55,70270,40
9387,Emp9387,L430,79598,93
9388,Emp9388,L157,44478,71
9389,Emp9389,L89,74076,20
9390,Emp9390,L444,63132,82
9391,Emp9391,L756,76698,78
9392,Emp9392,L366,63656,21
9393,Emp9393,L805,52553,74
9394,Emp9394,L994,82385,3
9395,Emp9395,L708,66229,85
9396,Emp9396,L659,41526,37
9397,Emp9397,L127,43248,99
9398,Emp9398,L728,94626,86
9399,Emp9399,L201,40526,100
9400,Emp9400,L151,90764,68
9401,Emp9401,L3,86234,32
9402,Emp9402,L315,59536,30
9403,Emp9403,L694,67683,44
9404,Emp9404,L896,95888,65
9405,Emp9405,L742,38489,23
9406,Emp9406,L530,66336,68
9407,Emp9407,L821,85020,76
9408,Emp9408,L24,83104,69
9409,Emp9409,L266,32396,52
9410,Emp9410,L868,42889,45
9411,Emp9411,L45,53821,13
9412,Emp9412,L165,78636,12
9413,Emp9413,L201,66564,40
9414,Emp9414,L822,54443,11
9415,Emp9415,L884,33841,32
9416,Emp9416,L726,82618,16
9417,Emp9417,L319,99191,7
9418,Emp9418,L5,61420,55
9419,Emp9419,L146,43170,64
9420,Emp9420,L748,96222,92
9421,Emp9421,L55,37661,50
9422,Emp9422,L168,38189,26
9423,Emp9423,L207,43767,90
9424,Emp9424,L458,36487,77
9425,Emp9425,L92,66178,11
9426,Emp9426,L961,31730,5
9427,Emp9427,L305,92238,27
9428,Emp9428,L247,44016,15
9429,Emp9429,L707,95061,97
9430,Emp9430,L102,91162,96
9431,Emp9431,L668,84387,98
9432,Emp9432,L800,43757,6
9433,Emp9433,L776,80849,81
9434,Emp9434,L779,76501,20
9435,Emp9435,L733,36675,88
9436,Emp9436,L520,63865,93
9437,Emp9437,L596,67341,13
9438,Emp9438,L478,98666,82
9439,Emp9439,L889,77796,43
9440,Emp9440,L644,45791,2
9441,Emp9441,L211,87350,10
9442,Emp9442,L229,74262,44
9443,Emp9443,L170,45647,68
9444,Emp9444,L484,51819,3
9445,Emp9445,L542,88148,72
9446,Emp9446,L763,30453,67
9447,Emp9447,L141,91339,61
9448,Emp9448,L779,37371,77
9449,Emp9449,L233,91334,92
9450,Emp9450,L969,84460,15
9451,Emp9451,L437,33603,14
9452,Emp9452,L707,97106,71
9453,Emp9453,L798,91601,15
9454,Emp9454,L133,56581,20
9455,Emp9455,L611,80357,87
9456,Emp9456,L493,94279,33
9457,Emp9457,L124,55947,100
9458,Emp9458,L347,59712,63
9459,Emp9459,L459,84948,6
9460,Emp9460,L885,43899,72
9461,Emp9461,L187,67590,1
9462,Emp9462,L16,78016,71
9463,Emp9463,L361,91016,101
9464,Emp9464,L33,31930,65
9465,Emp9465,L667,63671,22
9466,Emp9466,L889,68425,86
9467,Emp9467,L818,47688,25
9468,Emp9468,L898,81807,28
9469,Emp9469,L167,45930,24
9470,Emp9470,L600,34987,51
9471,Emp9471,L617,80125,50
9472,Emp9472,L361,89754,71
9473,Emp9473,L408,91886,34
9474,Emp9474,L399,87997,3
9475,Emp9475,L700,76728,88
9476,Emp9476,L448,45518,9
9477,Emp9477,L592,77798,32
9478,Emp9478,L767,48617,90
9479,Emp9479,L330,37198,12
9480,Emp9480,L119,83290,95
9481,Emp9481,L844,49030,39
9482,Emp9482,L75,30578,50
9483,Emp9483,L951,31264,62
9484,Emp9484,L203,77707,28
9485,Emp9485,L964,98508,6
9486,Emp9486,L265,50518,99
9487,Emp9487,L869,57771,37
9488,Emp9488,L767,44746,90
9489,Emp9489,L552,59115,80
9490,Emp9490,L141,67821,74
9491,Emp9491,L876,68382,70
9492,Emp9492,L68,58887,65
9493,Emp9493,L11,69508,4
9494,Emp9494,L757,85716,14
9495,Emp9495,L829,39777,77
9496,Emp9496,L324,59967,2
9497,Emp9497,L151,43229,6
9498,Emp9498,L934,39341,48
9499,Emp9499,L488,77805,49
9500,Emp9500,L827,80873,98
9501,Emp9501,L298,82989,90
9502,Emp9502,L814,62121,92
9503,Emp9503,L684,73253,30
9504,Emp9504,L318,41890,30
9505,Emp9505,L4,72710,12
9506,Emp9506,L840,45530,3
9507,Emp9507,L283,95361,98
9508,Emp9508,L266,50377,54
9509,Emp9509,L518,85638,63
9510,Emp9510,L328,91926,16
9511,Emp9511,L566,74166,32
9512,Emp9512,L763,44570,42
9513,Emp9513,L560,40008,18
9514,Emp9514,L930,94576,58
9515,Emp9515,L827,42908,43
9516,Emp9516,L240,78773,18
9517,Emp9517,L577,95241,98
9518,Emp9518,L101,74743,65
9519,Emp9519,L266,50285,47
9520,Emp9520,L875,35978,49
9521,Emp9521,L688,90536,98
9522,Emp9522,L233,80246,21
9523,Emp9523,L158,68749,3
9524,Emp9524,L300,87033,101
9525,Emp9525,L756,78471,98
9526,Emp9526,L287,85423,99
9527,Emp9527,L474,91415,99
9528,Emp9528,L38,76937,19
9529,Emp9529,L453,43336,9
9530,Emp9530,L472,56682,4
9531,Emp9531,L847,95541,8
9532,Emp9532,L126,77402,60
9533,Emp9533,L825,64547,50
9534,Emp9534,L668,93004,97
9535,Emp9535,L657,60130,69
9536,Emp9536,L681,38021,62
9537,Emp9537,L101,93789,28
9538,Emp9538,L315,59919,41
9539,Emp9539,L17,54341,68
9540,Emp9540,L304,39554,57
9541,Emp9541,L516,72508,39
9542,Emp9542,L471,53732,91
9543,Emp9543,L52,51233,50
9544,Emp9544,L177,73559,73
9545,Emp9545,L790,81698,34
9546,Emp9546,L541,82799,88
9547,Emp9547,L915,89096,19
9548,Emp9548,L569,97658,24
9549,Emp9549,L47,88811,39
9550,Emp9550,L439,62856,54
9551,Emp9551,L11,88368,18
9552,Emp9552,L914,79446,84
9553,Emp9553,L212,48850,88
9554,Emp9554,L969,38860,62
9555,Emp9555,L212,74336,91
9556,Emp9556,L745,82545,27
9557,Emp9557,L428,48135,61
9558,Emp9558,L619,46433,46
9559,Emp9559,L915,99338,28
9560,Emp9560,L740,96053,56
9561,Emp9561,L622,36831,61
9562,Emp9562,L918,33959,53
9563,Emp9563,L530,98592,34
9564,Emp9564,L606,60638,51
9565,Emp9565,L59,73857,23
9566,Emp9566,L380,60843,100
9567,Emp9567,L7,75462,34
9568,Emp9568,L27,98790,101
9569,Emp9569,L791,48977,78
9570,Emp9570,L205,84803,61
9571,Emp9571,L86,72909,96
9572,Emp9572,L875,88900,77
9573,Emp9573,L975,63734,55
9574,Emp9574,L10,71192,100
9575,Emp9575,L699,72161,25
9576,Emp9576,L462,37572,53
9577,Emp9577,L486,95561,95
9578,Emp9578,L903,90735,77
9579,Emp9579,L728,74433,64
9580,Emp9580,L261,50812,45
9581,Emp9581,L871,40089,56
9582,Emp9582,L722,33620,76
9583,Emp9583,L852,99070,31
9584,Emp9584,L151,53714,34
9585,Emp9585,L216,82748,62
9586,Emp9586,L858,47070,96
9587,Emp9587,L747,57032,59
9588,Emp9588,L62,53077,24
9589,Emp9589,L967,49297,23
9590,Emp9590,L106,43948,62
9591,Emp9591,L77,90920,98
9592,Emp9592,L667,94237,48
9593,Emp9593,L622,45819,55
9594,Emp9594,L110,85434,63
9595,Emp9595,L59,68604,22
9596,Emp9596,L632,78752,21
9597,Emp9597,L296,65154,15
9598,Emp9598,L414,60499,71
9599,Emp9599,L384,53032,5
9600,Emp9600,L856,85683,14
9601,Emp9601,L9,57175,75
9602,Emp9602,L878,53484,75
9603,Emp9603,L31,53616,24
9604,Emp9604,L424,31823,96
9605,Emp9605,L912,64883,13
9606,Emp9606,L695,82103,24
9607,Emp9607,L508,40149,35
9608,Emp9608,L433,33312,8
9609,Emp9609,L462,90889,10
9610,Emp9610,L20,58316,98
9611,Emp9611,L410,55430,11
9612,Emp9612,L909,35156,58
9613,Emp9613,L702,31412,44
9614,Emp9614,L299,55989,5
9615,Emp9615,L190,84167,27
9616,Emp9616,L188,63266,59
9617,Emp9617,L386,59343,36
9618,Emp9618,L884,87746,15
9619,Emp9619,L577,66521,21
9620,Emp9620,L455,86784,101
9621,Emp9621,L938,30698,31
9622,Emp9622,L228,34261,70
9623,Emp9623,L408,72611,95
9624,Emp9624,L63,50483,34
9625,Emp9625,L631,72604,45
9626,Emp9626,L716,58702,14
9627,Emp9627,L620,59473,95
9628,Emp9628,L474,50709,17
9629,Emp9629,L506,53616,98
9630,Emp9630,L882,41404,70
9631,Emp9631,L917,45449,21
9632,Emp9632,L228,75621,50
9633,Emp9633,L49,69120,84
9634,Emp9634,L577,86261,99
9635,Emp9635,L129,86419,8
9636,Emp9636,L430,89318,92
9637,Emp9637,L662,73401,51
9638,Emp9638,L465,51784,22
9639,Emp9639,L660,69809,71
9640,Emp9640,L211,94127,46
9641,Emp9641,L639,78973,34
9642,Emp9642,L464,30074,3
9643,Emp9643,L880,86996,65
9644,Emp9644,L836,30365,39
9645,Emp9645,L767,94901,54
9646,Emp9646,L772,84104,47
9647,Emp9647,L174,35845,3
9648,Emp9648,L11,43537,70
9649,Emp9649,L983,52512,73
9650,Emp9650,L48,51745,77
9651,Emp9651,L791,40191,24
9652,Emp9652,L796,69228,48
9653,Emp9653,L635,34269,31
9654,Emp9654,L266,34534,36
9655,Emp9655,L231,52721,75
9656,Emp9656,L357,55221,21
9657,Emp9657,L212,52716,32
9658,Emp9658,L981,51990,1
9659,Emp9659,L367,38812,32
9660,Emp9660,L158,79052,6
9661,Emp9661,L825,73435,84
9662,Emp9662,L874,37782,45
9663,Emp9663,L634,59654,15
9664,Emp9664,L291,73065,44
9665,Emp9665,L700,34376,92
9666,Emp9666,L876,83060,29
9667,Emp9667,L517,67334,75
9668,Emp9668,L803,57282,89
9669,Emp9669,L199,62191,80
9670,Emp9670,L897,51260,25
9671,Emp9671,L871,62281,38
9672,Emp9672,L942,51392,51
9673,Emp9673,L437,47335,76
9674,Emp9674,L832,33493,1
9675,Emp9675,L578,60210,45
9676,Emp9676,L130,65319,16
9677,Emp9677,L277,41857,97
9678,Emp9678,L901,37540,21
9679,Emp9679,L799,73691,57
9680,Emp9680,L613,81487,97
9681,Emp9681,L930,47550,41
9682,Emp9682,L121,48696,8
9683,Emp9683,L991,95065,32
9684,Emp9684,L203,39863,52
9685,Emp9685,L471,70499,62
9686,Emp9686,L381,66419,76
9687,Emp9687,L68,31951,21
9688,Emp9688,L187,65153,50
9689,Emp9689,L96,56627,83
9690,Emp9690,L351,42817,58
9691,Emp9691,L136,53699,76
9692,Emp9692,L458,39963,51
9693,Emp9693,L235,43090,90
9694,Emp9694,L382,60424,62
9695,Emp9695,L411,46791,93
9696,Emp9696,L876,65922,55
9697,Emp9697,L327,49810,61
9698,Emp9698,L874,96675,86
9699,Emp9699,L940,82250,81
9700,Emp9700,L393,43485,33
9701,Emp9701,L719,33329,19
9702,Emp9702,L436,45789,80
9703,Emp9703,L829,59958,58
9704,Emp9704,L5,50753,4
9705,Emp9705,L760,99867,85
9706,Emp9706,L323,48013,35
9707,Emp9707,L63,55041,35
9708,Emp9708,L723,43879,22
9709,Emp9709,L363,60182,9
9710,Emp9710,L364,31301,43
9711,Emp9711,L97,65508,41
9712,Emp9712,L738,48294,27
9713,Emp9713,L596,43771,13
9714,Emp9714,L244,36470,39
9715,Emp9715,L872,87883,67
9716,Emp9716,L940,90423,63
9717,Emp9717,L144,64200,82
9718,Emp9718,L620,46626,60
9719,Emp9719,L710,62941,48
9720,Emp9720,L158,42245,17
9721,Emp9721,L559,60967,65
9722,Emp9722,L839,63341,91
9723,Emp9723,L818,72118,81
9724,Emp9724,L955,44347,90
9725,Emp9725,L185,30973,76
9726,Emp9726,L791,93321,39
9727,Emp9727,L43,86547,64
9728,Emp9728,L650,80096,64
9729,Emp9729,L204,57390,74
9730,Emp9730,L776,52302,31
9731,Emp9731,L604,86360,76
9732,Emp9732,L98,76919,46
9733,Emp9733,L966,37492,80
9734,Emp9734,L349,91246,22
9735,Emp9735,L556,67989,92
9736,Emp9736,L282,37514,56
9737,Emp9737,L342,95989,67
9738,Emp9738,L804,77091,101
9739,Emp9739,L540,99521,95
9740,Emp9740,L850,52517,25
9741,Emp9741,L329,87310,100
9742,Emp9742,L813,92629,91
9743,Emp9743,L415,52531,18
9744,Emp9744,L758,96573,3
9745,Emp9745,L408,93210,35
9746,Emp9746,L675,52057,17
9747,Emp9747,L313,58404,47
9748,Emp9748,L653,71796,100
9749,Emp9749,L383,40505,95
9750,Emp9750,L600,81352,101
9751,Emp9751,L569,50843,22
9752,Emp9752,L188,75922,23
9753,Emp9753,L774,43931,2
9754,Emp9754,L188,76224,69
9755,Emp9755,L815,83180,94
9756,Emp9756,L776,69305,22
9757,Emp9757,L177,83895,58
9758,Emp9758,L604,63023,25
9759,Emp9759,L662,31666,24
9760,Emp9760,L872,52220,12
9761,Emp9761,L252,65851,21
9762,Emp9762,L295,52938,12
9763,Emp9763,L12,31762,77
9764,Emp9764,L720,84723,78
9765,Emp9765,L175,88115,51
9766,Emp9766,L138,83727,6
9767,Emp9767,L1,64377,52
9768,Emp9768,L848,36896,44
9769,Emp9769,L370,86401,75
9770,Emp9770,L190,38749,25
9771,Emp9771,L857,67360,62
9772,Emp9772,L41,32459,83
9773,Emp9773,L238,39813,92
9774,Emp9774,L756,41062,7
9775,Emp9775,L225,62192,74
9776,Emp9776,L782,56318,48
9777,Emp9777,L635,53283,69
9778,Emp9778,L165,69043,18
9779,Emp9779,L96,41382,60
9780,Emp9780,L228,80111,76
9781,Emp9781,L712,36131,1
9782,Emp9782,L989,32787,54
9783,Emp9783,L148,90477,68
9784,Emp9784,L675,34885,63
9785,Emp9785,L410,66829,42
9786,Emp9786,L114,84786,52
9787,Emp9787,L486,87137,8
9788,Emp9788,L401,66881,17
9789,Emp9789,L726,98907,28
9790,Emp9790,L962,76397,92
9791,Emp9791,L16,72672,2
9792,Emp9792,L475,52736,30
9793,Emp9793,L278,85529,26
9794,Emp9794,L456,85785,12
9795,Emp9795,L151,59220,85
9796,Emp9796,L114,56946,87
9797,Emp9797,L806,83787,26
9798,Emp9798,L13,63944,15
9799,Emp9799,L730,42209,37
9800,Emp9800,L307,47985,56
9801,Emp9801,L733,42994,26
9802,Emp9802,L358,66178,50
9803,Emp9803,L120,55772,37
9804,Emp9804,L183,90807,59
9805,Emp9805,L675,80903,61
9806,Emp9806,L371,92470,67
9807,Emp9807,L916,34147,54
9808,Emp9808,L880,57319,55
9809,Emp9809,L619,68314,33
9810,Emp9810,L639,35898,24
9811,Emp9811,L902,86173,36
9812,Emp9812,L485,72964,9
9813,Emp9813,L103,97056,44
9814,Emp9814,L452,32591,71
9815,Emp9815,L856,94803,12
9816,Emp9816,L631,54744,80
9817,Emp9817,L307,53953,23
9818,Emp9818,L904,52111,6
9819,Emp9819,L574,58730,37
9820,Emp9820,L316,64944,57
9821,Emp9821,L274,40193,99
9822,Emp9822,L509,52048,99
9823,Emp9823,L276,75265,29
9824,Emp9824,L800,73940,55
9825,Emp9825,L514,80950,26
9826,Emp9826,L262,88803,74
9827,Emp9827,L780,31412,73
9828,Emp9828,L368,68459,22
9829,Emp9829,L549,78460,99
9830,Emp9830,L231,79610,96
9831,Emp9831,L141,84790,98
9832,Emp9832,L582,35434,72
9833,Emp9833,L705,91290,36
9834,Emp9834,L203,97596,23
9835,Emp9835,L752,64894,56
9836,Emp9836,L669,31584,9
9837,Emp9837,L610,74420,1
9838,Emp9838,L513,74199,30
9839,Emp9839,L907,71019,81
9840,Emp9840,L760,65116,62
9841,Emp9841,L94,81224,23
9842,Emp9842,L286,60730,93
9843,Emp9843,L799,32097,42
9844,Emp9844,L596,58884,5
9845,Emp9845,L547,40178,62
9846,Emp9846,L689,86012,34
9847,Emp9847,L313,94058,7
9848,Emp9848,L651,83813,83
9849,Emp9849,L97,68482,95
9850,Emp9850,L467,96216,29
9851,Emp9851,L269,66150,67
9852,Emp9852,L469,36714,28
9853,Emp9853,L746,79175,51
9854,Emp9854,L556,89162,11
9855,Emp9855,L987,76059,84
9856,Emp9856,L263,84276,54
9857,Emp9857,L135,80816,60
9858,Emp9858,L240,82970,97
9859,Emp9859,L947,38800,71
9860,Emp9860,L675,68919,48
9861,Emp9861,L90,98087,89
9862,Emp9862,L837,97833,48
9863,Emp9863,L624,34398,96
9864,Emp9864,L153,89350,8
9865,Emp9865,L947,51880,61
9866,Emp9866,L864,44417,74
9867,Emp9867,L796,97767,2
9868,Emp9868,L343,35375,40
9869,Emp9869,L466,80470,90
9870,Emp9870,L298,60957,3
9871,Emp9871,L422,86151,47
9872,Emp9872,L346,34784,5
9873,Emp9873,L723,62503,30
9874,Emp9874,L274,85680,57
9875,Emp9875,L522,62197,76
9876,Emp9876,L28,81951,28
9877,Emp9877,L661,87675,62
9878,Emp9878,L217,32916,86
9879,Emp9879,L483,45760,52
9880,Emp9880,L956,47778,71
9881,Emp9881,L753,54039,24
9882,Emp9882,L421,92308,54
9883,Emp9883,L658,66858,74
9884,Emp9884,L84,32116,100
9885,Emp9885,L525,89260,99
9886,Emp9886,L663,96462,66
9887,Emp9887,L337,58577,56
9888,Emp9888,L779,73186,65
9889,Emp9889,L613,36119,87
9890,Emp9890,L483,56902,50
9891,Emp9891,L425,56784,74
9892,Emp9892,L697,52172,39
9893,Emp9893,L528,96022,90
9894,Emp9894,L494,82403,97
9895,Emp9895,L760,71276,4
9896,Emp9896,L331,32871,82
9897,Emp9897,L653,69673,86
9898,Emp9898,L142,48218,74
9899,Emp9899,L712,89691,16
9900,Emp9900,L269,85389,8
9901,Emp9901,L717,40190,98
9902,Emp9902,L886,82621,70
9903,Emp9903,L741,88036,88
9904,Emp9904,L417,81216,4
9905,Emp9905,L192,38020,27
9906,Emp9906,L72,82719,98
9907,Emp9907,L167,31943,98
9908,Emp9908,L197,53240,61
9909,Emp9909,L858,96711,99
9910,Emp9910,L83,50937,79
9911,Emp9911,L123,50174,63
9912,Emp9912,L720,72317,54
9913,Emp9913,L209,60589,99
9914,Emp9914,L93,89970,60
9915,Emp9915,L937,30796,95
9916,Emp9916,L434,70365,69
9917,Emp9917,L269,52494,79
9918,Emp9918,L602,68264,52
9919,Emp9919,L31,57033,21
9920,Emp9920,L713,60725,92
9921,Emp9921,L691,61117,12
9922,Emp9922,L310,32526,42
9923,Emp9923,L290,77027,15
9924,Emp9924,L580,84859,100
9925,Emp9925,L28,79857,58
9926,Emp9926,L184,38324,77
9927,Emp9927,L349,87565,79
9928,Emp9928,L3,78216,25
9929,Emp9929,L622,99533,34
9930,Emp9930,L982,65593,21
9931,Emp9931,L575,97191,30
9932,Emp9932,L795,66429,96
9933,Emp9933,L806,62159,85
9934,Emp9934,L715,49228,7
9935,Emp9935,L893,39875,101
9936,Emp9936,L743,44633,60
9937,Emp9937,L483,95797,54
9938,Emp9938,L396,79401,1
9939,Emp9939,L278,59070,83
9940,Emp9940,L117,75054,87
9941,Emp9941,L541,36790,83
9942,Emp9942,L389,63108,14
9943,Emp9943,L595,48601,99
9944,Emp9944,L524,42209,84
9945,Emp9945,L2,56176,43
9946,Emp9946,L794,36079,58
9947,Emp9947,L488,37130,15
9948,Emp9948,L160,84036,77
9949,Emp9949,L306,35574,81
9950,Emp9950,L901,36281,58
9951,Emp9951,L32,97263,27
9952,Emp9952,L553,34121,81
9953,Emp9953,L656,38597,67
9954,Emp9954,L164,82705,59
9955,Emp9955,L542,51706,20
9956,Emp9956,L969,84344,77
9957,Emp9957,L179,68795,71
9958,Emp9958,L863,99019,39
9959,Emp9959,L771,33957,42
9960,Emp9960,L872,32521,85
9961,Emp9961,L151,97677,59
9962,Emp9962,L676,74417,65
9963,Emp9963,L189,91201,73
9964,Emp9964,L283,41641,81
9965,Emp9965,L430,30286,10
9966,Emp9966,L960,44723,55
9967,Emp9967,L615,80446,93
9968,Emp9968,L176,91898,15
9969,Emp9969,L402,47358,52
9970,Emp9970,L571,34337,2
9971,Emp9971,L137,32194,68
9972,Emp9972,L640,45734,31
9973,Emp9973,L59,52967,59
9974,Emp9974,L200,64676,54
9975,Emp9975,L276,58618,36
9976,Emp9976,L823,80002,42
9977,Emp9977,L667,54101,81
9978,Emp9978,L260,73779,83
9979,Emp9979,L697,93511,67
9980,Emp9980,L84,53415,1
9981,Emp9981,L754,68697,2
9982,Emp9982,L953,48691,85
9983,Emp9983,L167,79012,39
9984,Emp9984,L418,32433,28
9985,Emp9985,L93,50474,75
9986,Emp9986,L470,77740,29
9987,Emp9987,L10,53938,32
9988,Emp9988,L932,64899,71
9989,Emp9989,L463,83093,73
9990,Emp9990,L61,62758,91
9991,Emp9991,L386,88832,79
9992,Emp9992,L136,68488,1
9993,Emp9993,L385,71713,32
9994,Emp9994,L865,70414,18
9995,Emp9995,L361,76512,6
9996,Emp9996,L716,85694,29
9997,Emp9997,L514,40375,33
9998,Emp9998,L546,87621,90
9999,Emp9999,L798,66488,48
10000,Emp10000,L17,61859,87
10001,Emp10001,L847,65648,52
10002,Emp10002,L560,49250,66
10003,Emp10003,L361,89214,16
